prompt,observation.state,action,timestamp,index,episode_index,frame_index,task_index,observation.image.top_rgb,observation.image.right_rgb,observation.image.left_rgb
fold the garment on the table,"[1.0386883020401, 0.11038213223218918, 0.4577196538448334, 0.7498307228088379, -0.4332037568092346, -0.11559348553419113, -0.7358487844467163, -0.12067142874002457, 0.7353770136833191, 0.9550793766975403, 0.5647652745246887, -0.0937100276350975]","[0.9545442461967468, 0.047996554523706436, 0.2962712049484253, 0.8691920638084412, -0.41920483112335205, -0.13986273109912872, -0.7165980935096741, -0.08686498552560806, 0.5625149011611938, 1.0699955224990845, 0.5561879277229309, -0.14634329080581665]",9.199999809265137,68235,200,276,0,./sample_episode_images/episode_200/top/frame_008506.jpg,./sample_episode_images/episode_200/right/frame_000277.jpg,./sample_episode_images/episode_200/left/frame_008506.jpg
fold the garment on the table,"[1.025023341178894, 0.10795802623033524, 0.4264378547668457, 0.7861156463623047, -0.42937302589416504, -0.12243493646383286, -0.7298188805580139, -0.10328438878059387, 0.6961339116096497, 0.9889487624168396, 0.562368631362915, -0.10848518460988998]","[0.9085767269134521, 0.030543262138962746, 0.22251395881175995, 0.916524350643158, -0.4206528663635254, -0.13986273109912872, -0.7010812163352966, -0.08686498552560806, 0.4833461344242096, 1.1230649948120117, 0.5561879277229309, -0.14634329080581665]",9.233333587646484,68236,200,277,0,./sample_episode_images/episode_200/top/frame_008507.jpg,./sample_episode_images/episode_200/right/frame_000278.jpg,./sample_episode_images/episode_200/left/frame_008507.jpg
fold the garment on the table,"[1.0035030841827393, 0.10084156692028046, 0.38329797983169556, 0.8256601095199585, -0.42702558636665344, -0.12736935913562775, -0.7232970595359802, -0.08993878960609436, 0.6466613411903381, 1.028446078300476, 0.5606663227081299, -0.11912631243467331]","[0.8654822111129761, 0.02617993950843811, 0.17530931532382965, 0.9351703524589539, -0.4278930127620697, -0.13986273109912872, -0.6644049286842346, -0.08686498552560806, 0.40865862369537354, 1.157488465309143, 0.5561879277229309, -0.14634329080581665]",9.266666412353516,68237,200,278,0,./sample_episode_images/episode_200/top/frame_008508.jpg,./sample_episode_images/episode_200/right/frame_000279.jpg,./sample_episode_images/episode_200/left/frame_008508.jpg
fold the garment on the table,"[0.9747409820556641, 0.08974587917327881, 0.3333236575126648, 0.8580886721611023, -0.42733484506607056, -0.1308964341878891, -0.7125177979469299, -0.08094540983438492, 0.5890530347824097, 1.0664191246032715, 0.5594773292541504, -0.12677457928657532]","[0.8238241076469421, 0.02617993950843811, 0.13548040390014648, 0.9366046786308289, -0.43658119440078735, -0.13986273109912872, -0.615032970905304, -0.08686498552560806, 0.3369586169719696, 1.180437445640564, 0.5561879277229309, -0.14634329080581665]",9.300000190734863,68238,200,279,0,./sample_episode_images/episode_200/top/frame_008509.jpg,./sample_episode_images/episode_200/right/frame_000280.jpg,./sample_episode_images/episode_200/left/frame_008509.jpg
fold the garment on the table,"[0.9403926730155945, 0.0768071711063385, 0.2807345688343048, 0.8805137872695923, -0.4299631118774414, -0.1334022730588913, -0.6940708756446838, -0.07560808211565018, 0.5253254175186157, 1.09961998462677, 0.5586407780647278, -0.13225474953651428]","[0.7792931199073792, 0.027634380385279655, 0.08385033905506134, 0.9366046786308289, -0.43947726488113403, -0.13986273109912872, -0.5670717358589172, -0.08540506660938263, 0.2697398364543915, 1.1890432834625244, 0.5561879277229309, -0.14634329080581665]",9.333333015441895,68239,200,280,0,./sample_episode_images/episode_200/top/frame_008510.jpg,./sample_episode_images/episode_200/right/frame_000281.jpg,./sample_episode_images/episode_200/left/frame_008510.jpg
fold the garment on the table,"[0.9018878936767578, 0.06504394859075546, 0.22583332657814026, 0.8959823846817017, -0.43265828490257263, -0.13518516719341278, -0.6674290299415588, -0.07299070805311203, 0.457980751991272, 1.125293254852295, 0.5580282807350159, -0.136183500289917]","[0.7419444918632507, 0.042178791016340256, 0.039595991373062134, 0.9380390048027039, -0.44382134079933167, -0.13986273109912872, -0.5388591885566711, -0.07810549437999725, 0.21895234286785126, 1.1876089572906494, 0.5561879277229309, -0.14634329080581665]",9.366666793823242,68240,200,281,0,./sample_episode_images/episode_200/top/frame_008511.jpg,./sample_episode_images/episode_200/right/frame_000282.jpg,./sample_episode_images/episode_200/left/frame_008511.jpg
fold the garment on the table,"[0.8608837127685547, 0.05643259361386299, 0.16982930898666382, 0.9064894318580627, -0.4357861578464508, -0.1364428848028183, -0.6359107494354248, -0.07213999330997467, 0.3907119929790497, 1.1422293186187744, 0.5575373768806458, -0.13899700343608856]","[0.7074688673019409, 0.06835872679948807, -0.004658352117985487, 0.9366046786308289, -0.445269376039505, -0.13986273109912872, -0.5205210447311401, -0.07810549437999725, 0.1786210834980011, 1.184740424156189, 0.5561879277229309, -0.14634329080581665]",9.399999618530273,68241,200,282,0,./sample_episode_images/episode_200/top/frame_008512.jpg,./sample_episode_images/episode_200/right/frame_000283.jpg,./sample_episode_images/episode_200/left/frame_008512.jpg
fold the garment on the table,"[0.8191769123077393, 0.05312153697013855, 0.11406587064266205, 0.9131167531013489, -0.43842753767967224, -0.13733990490436554, -0.6038205027580261, -0.07318250089883804, 0.3276534974575043, 1.152551531791687, 0.5571407675743103, -0.14100684225559235]","[0.6672472953796387, 0.11053752154111862, -0.05481327697634697, 0.9323017597198486, -0.445269376039505, -0.13986273109912872, -0.5050041675567627, -0.07664557546377182, 0.13231483101844788, 1.184740424156189, 0.5561879277229309, -0.14782695472240448]",9.433333396911621,68242,200,283,0,./sample_episode_images/episode_200/top/frame_008513.jpg,./sample_episode_images/episode_200/right/frame_000284.jpg,./sample_episode_images/episode_200/left/frame_008513.jpg
fold the garment on the table,"[0.7775923609733582, 0.0581337995827198, 0.05796016752719879, 0.9166108965873718, -0.440328985452652, -0.13798661530017853, -0.5738266706466675, -0.0748131051659584, 0.2688935399055481, 1.159971833229065, 0.5568371415138245, -0.14287538826465607]","[0.6342081427574158, 0.16144295036792755, -0.1123439222574234, 0.9323017597198486, -0.445269376039505, -0.13986273109912872, -0.47961288690567017, -0.07518565654754639, 0.08750231564044952, 1.184740424156189, 0.5561879277229309, -0.14782695472240448]",9.466666221618652,68243,200,284,0,./sample_episode_images/episode_200/top/frame_008514.jpg,./sample_episode_images/episode_200/right/frame_000285.jpg,./sample_episode_images/episode_200/left/frame_008514.jpg
fold the garment on the table,"[0.7368651628494263, 0.07356861233711243, 0.00034886287176050246, 0.9190050959587097, -0.4416882395744324, -0.13845355808734894, -0.5460700392723083, -0.07623045891523361, 0.21406202018260956, 1.165423035621643, 0.5566277503967285, -0.1442209631204605]","[0.6054784059524536, 0.21380282938480377, -0.16839942336082458, 0.9366046786308289, -0.445269376039505, -0.13986273109912872, -0.4570428729057312, -0.0547468401491642, 0.04418355971574783, 1.183306097984314, 0.5561879277229309, -0.14782695472240448]",9.5,68244,200,285,0,./sample_episode_images/episode_200/top/frame_008515.jpg,./sample_episode_images/episode_200/right/frame_000286.jpg,./sample_episode_images/episode_200/left/frame_008515.jpg
fold the garment on the table,"[0.6980534195899963, 0.09870395809412003, -0.05767715349793434, 0.9216309785842896, -0.44265732169151306, -0.138785719871521, -0.5199174284934998, -0.07485339790582657, 0.1615472435951233, 1.1692441701889038, 0.5564815998077393, -0.1451989710330963]","[0.5796216726303101, 0.2705260217189789, -0.2318306565284729, 0.9380390048027039, -0.4423733055591583, -0.13986273109912872, -0.43306222558021545, 0.000729957886505872, -0.014072699472308159, 1.184740424156189, 0.5561879277229309, -0.14782695472240448]",9.533333778381348,68245,200,286,0,./sample_episode_images/episode_200/top/frame_008516.jpg,./sample_episode_images/episode_200/right/frame_000287.jpg,./sample_episode_images/episode_200/left/frame_008516.jpg
fold the garment on the table,"[0.6618935465812683, 0.132963627576828, -0.1162303164601326, 0.9243068099021912, -0.4425466060638428, -0.13904228806495667, -0.49500447511672974, -0.06418229639530182, 0.10631805658340454, 1.1730843782424927, 0.5563865900039673, -0.14592166244983673]","[0.5595108866691589, 0.3214314579963684, -0.28346073627471924, 0.9409075975418091, -0.43947726488113403, -0.13986273109912872, -0.41613471508026123, 0.06642616540193558, -0.06934145838022232, 1.1861746311187744, 0.5561879277229309, -0.14782695472240448]",9.566666603088379,68246,200,287,0,./sample_episode_images/episode_200/top/frame_008517.jpg,./sample_episode_images/episode_200/right/frame_000288.jpg,./sample_episode_images/episode_200/left/frame_008517.jpg
fold the garment on the table,"[0.6290229558944702, 0.17350555956363678, -0.1728951781988144, 0.926708459854126, -0.4416486918926239, -0.1392202377319336, -0.4715985953807831, -0.04167463630437851, 0.048567380756139755, 1.175921082496643, 0.5563110709190369, -0.146438866853714]","[0.5408365726470947, 0.37233689427375793, -0.3321405053138733, 0.9409075975418091, -0.4380292296409607, -0.13986273109912872, -0.39356470108032227, 0.13212236762046814, -0.1261039674282074, 1.1876089572906494, 0.5561879277229309, -0.14782695472240448]",9.600000381469727,68247,200,288,0,./sample_episode_images/episode_200/top/frame_008518.jpg,./sample_episode_images/episode_200/right/frame_000289.jpg,./sample_episode_images/episode_200/left/frame_008518.jpg
fold the garment on the table,"[0.599688708782196, 0.21824362874031067, -0.22632591426372528, 0.9286467432975769, -0.4405958950519562, -0.13935674726963043, -0.4495725631713867, -0.007961771450936794, -0.009860372170805931, 1.178105354309082, 0.556262195110321, -0.14680176973342896]","[0.526471734046936, 0.42615121603012085, -0.39114630222320557, 0.9409075975418091, -0.4380292296409607, -0.13986273109912872, -0.36817342042922974, 0.202198326587677, -0.18734772503376007, 1.1876089572906494, 0.5561879277229309, -0.14782695472240448]",9.633333206176758,68248,200,289,0,./sample_episode_images/episode_200/top/frame_008519.jpg,./sample_episode_images/episode_200/right/frame_000290.jpg,./sample_episode_images/episode_200/left/frame_008519.jpg
fold the garment on the table,"[0.5739313364028931, 0.2674475610256195, -0.2790776193141937, 0.9306861758232117, -0.439838707447052, -0.13947629928588867, -0.4280819892883301, 0.03607863560318947, -0.06874877214431763, 1.1797645092010498, 0.5562366843223572, -0.14706218242645264]","[0.5149798393249512, 0.47851109504699707, -0.4545775353908539, 0.9409075975418091, -0.43658119440078735, -0.14130732417106628, -0.34983527660369873, 0.26351478695869446, -0.2456039935350418, 1.1876089572906494, 0.5561879277229309, -0.14782695472240448]",9.666666984558105,68249,200,290,0,./sample_episode_images/episode_200/top/frame_008520.jpg,./sample_episode_images/episode_200/right/frame_000291.jpg,./sample_episode_images/episode_200/left/frame_008520.jpg
fold the garment on the table,"[0.5517768263816833, 0.3204716742038727, -0.33273008465766907, 0.9325700998306274, -0.4388922154903412, -0.13997839391231537, -0.40699756145477295, 0.08767782151699066, -0.1266806572675705, 1.1806999444961548, 0.5562132000923157, -0.14724475145339966]","[0.5020514726638794, 0.5323254466056824, -0.523909330368042, 0.9409075975418091, -0.43658119440078735, -0.14275191724300385, -0.33855026960372925, 0.3248312473297119, -0.3068477511405945, 1.1876089572906494, 0.5561879277229309, -0.14782695472240448]",9.699999809265137,68250,200,291,0,./sample_episode_images/episode_200/top/frame_008521.jpg,./sample_episode_images/episode_200/right/frame_000292.jpg,./sample_episode_images/episode_200/left/frame_008521.jpg
fold the garment on the table,"[0.5328876972198486, 0.3765324056148529, -0.3887151777744293, 0.9343600273132324, -0.43821582198143005, -0.14075443148612976, -0.3870570659637451, 0.14468981325626373, -0.18387368321418762, 1.1815258264541626, 0.5561882853507996, -0.14738650619983673]","[0.4919961094856262, 0.5977752804756165, -0.6079925894737244, 0.9423419237136841, -0.43658119440078735, -0.14275191724300385, -0.3314971327781677, 0.39782702922821045, -0.38452276587486267, 1.1890432834625244, 0.5561879277229309, -0.14782695472240448]",9.733333587646484,68251,200,292,0,./sample_episode_images/episode_200/top/frame_008522.jpg,./sample_episode_images/episode_200/right/frame_000293.jpg,./sample_episode_images/episode_200/left/frame_008522.jpg
fold the garment on the table,"[0.5168071985244751, 0.43667906522750854, -0.4507666826248169, 0.9366199970245361, -0.4377349317073822, -0.14133065938949585, -0.36914628744125366, 0.20787350833415985, -0.24450817704200745, 1.183189868927002, 0.5561674237251282, -0.1475135236978531]","[0.4876866638660431, 0.6646795272827148, -0.6861752867698669, 0.9423419237136841, -0.435133159160614, -0.1369735449552536, -0.33008652925491333, 0.46206334233283997, -0.45771652460098267, 1.1890432834625244, 0.5373586416244507, -0.14782695472240448]",9.766666412353516,68252,200,293,0,./sample_episode_images/episode_200/top/frame_008523.jpg,./sample_episode_images/episode_200/right/frame_000294.jpg,./sample_episode_images/episode_200/left/frame_008523.jpg
fold the garment on the table,"[0.5034246444702148, 0.4995254576206207, -0.5175378918647766, 0.9380124807357788, -0.4369821846485138, -0.1401253491640091, -0.3540761470794678, 0.27472057938575745, -0.30758604407310486, 1.1841853857040405, 0.5508953928947449, -0.14760418236255646]","[0.49486908316612244, 0.731583833694458, -0.7614076733589172, 0.9437762498855591, -0.435133159160614, -0.09074661135673523, -0.3244440257549286, 0.521919846534729, -0.5353915691375732, 1.1890432834625244, 0.505493700504303, -0.14040863513946533]",9.800000190734863,68253,200,294,0,./sample_episode_images/episode_200/top/frame_008524.jpg,./sample_episode_images/episode_200/right/frame_000295.jpg,./sample_episode_images/episode_200/left/frame_008524.jpg
fold the garment on the table,"[0.49318423867225647, 0.5636469125747681, -0.5870907306671143, 0.9391946196556091, -0.4364274740219116, -0.12634266912937164, -0.34189242124557495, 0.34303292632102966, -0.3728374242782593, 1.185071587562561, 0.5381982326507568, -0.14559940993785858]","[0.49486908316612244, 0.7868525981903076, -0.8322145938873291, 0.9437762498855591, -0.435133159160614, 0.09560569375753403, -0.3159802556037903, 0.5788565874099731, -0.611572802066803, 1.1904776096343994, 0.49535486102104187, -0.0677090659737587]",9.833333015441895,68254,200,295,0,./sample_episode_images/episode_200/top/frame_008525.jpg,./sample_episode_images/episode_200/right/frame_000296.jpg,./sample_episode_images/episode_200/left/frame_008525.jpg
fold the garment on the table,"[0.4861418902873993, 0.626976490020752, -0.6563742160797119, 0.940106987953186, -0.43603119254112244, -0.06435190886259079, -0.3318425714969635, 0.4108979105949402, -0.43978410959243774, 1.1862082481384277, 0.5261934399604797, -0.1238471120595932]","[0.49486908316612244, 0.8275769352912903, -0.8956458568572998, 0.96385657787323, -0.43947726488113403, 0.30507147312164307, -0.29905274510383606, 0.6124346256256104, -0.6593728065490723, 1.1904776096343994, 0.4620415270328522, 0.11033070832490921]",9.866666793823242,68255,200,296,0,./sample_episode_images/episode_200/top/frame_008526.jpg,./sample_episode_images/episode_200/right/frame_000297.jpg,./sample_episode_images/episode_200/left/frame_008526.jpg
fold the garment on the table,"[0.48185616731643677, 0.6869713068008423, -0.7235022783279419, 0.945915162563324, -0.43695440888404846, 0.037979044020175934, -0.32269513607025146, 0.4727286398410797, -0.5011535882949829, 1.1864107847213745, 0.5082610249519348, -0.058395251631736755]","[0.5020514726638794, 0.8668468594551086, -0.9767788052558899, 1.0183603763580322, -0.445269376039505, 0.46108734607696533, -0.27930396795272827, 0.647472620010376, -0.7086665630340576, 1.1904776096343994, 0.40845048427581787, 0.30469077825546265]",9.899999618530273,68256,200,297,0,./sample_episode_images/episode_200/top/frame_008527.jpg,./sample_episode_images/episode_200/right/frame_000298.jpg,./sample_episode_images/episode_200/left/frame_008527.jpg
fold the garment on the table,"[0.48018404841423035, 0.7441856861114502, -0.7928860783576965, 0.9654037356376648, -0.4392322897911072, 0.14807818830013275, -0.3131866753101349, 0.5282418727874756, -0.5575870275497437, 1.1870511770248413, 0.48038896918296814, 0.04255855083465576]","[0.5077974200248718, 0.9090256690979004, -1.0623371601104736, 1.0728641748428345, -0.445269376039505, 0.4856454133987427, -0.2581445872783661, 0.6795907616615295, -0.7549728155136108, 1.1890432834625244, 0.3925180435180664, 0.4352532923221588]",9.933333396911621,68257,200,298,0,./sample_episode_images/episode_200/top/frame_008528.jpg,./sample_episode_images/episode_200/right/frame_000299.jpg,./sample_episode_images/episode_200/left/frame_008528.jpg
fold the garment on the table,"[0.48104700446128845, 0.7986944913864136, -0.8652647137641907, 0.9951468110084534, -0.440885454416275, 0.24249888956546783, -0.3023960590362549, 0.5780395269393921, -0.6103938221931458, 1.1872787475585938, 0.45582643151283264, 0.149159237742424]","[0.5063609480857849, 0.9526588916778564, -1.1390447616577148, 1.0972474813461304, -0.44671741127967834, 0.4697549045085907, -0.25109145045280457, 0.7058692574501038, -0.8072540760040283, 1.1919119358062744, 0.3925180435180664, 0.4352532923221588]",9.966666221618652,68258,200,299,0,./sample_episode_images/episode_200/top/frame_008529.jpg,./sample_episode_images/episode_200/right/frame_000300.jpg,./sample_episode_images/episode_200/left/frame_008529.jpg
fold the garment on the table,"[0.4838285446166992, 0.8500043749809265, -0.9379144310951233, 1.0241295099258423, -0.4424985945224762, 0.30604931712150574, -0.2905347943305969, 0.62296462059021, -0.6619434356689453, 1.188335657119751, 0.43811798095703125, 0.22920292615890503]","[0.5020514726638794, 0.9933832287788391, -1.229028582572937, 1.0972474813461304, -0.44671741127967834, 0.4697549045085907, -0.24968083202838898, 0.7175486087799072, -0.8580415844917297, 1.2191637754440308, 0.391069620847702, 0.4352532923221588]",10.0,68259,200,300,0,./sample_episode_images/episode_200/top/frame_008530.jpg,./sample_episode_images/episode_200/right/frame_000301.jpg,./sample_episode_images/episode_200/left/frame_008530.jpg
fold the garment on the table,"[0.4875257909297943, 0.9001143574714661, -1.01335608959198, 1.0459604263305664, -0.4436873197555542, 0.351779967546463, -0.27861323952674866, 0.6617791652679443, -0.7125111818313599, 1.196333408355713, 0.4249396026134491, 0.28685760498046875]","[0.4833771884441376, 1.0181087255477905, -1.3293384313583374, 1.1058533191680908, -0.44671741127967834, 0.4697549045085907, -0.24968083202838898, 0.7160886526107788, -0.9431853890419006, 1.2851420640945435, 0.391069620847702, 0.4352532923221588]",10.033333778381348,68260,200,301,0,./sample_episode_images/episode_200/top/frame_008531.jpg,./sample_episode_images/episode_200/right/frame_000302.jpg,./sample_episode_images/episode_200/left/frame_008531.jpg
fold the garment on the table,"[0.4906691610813141, 0.9484882950782776, -1.0935242176055908, 1.0641822814941406, -0.4445781707763672, 0.38472244143486023, -0.26757490634918213, 0.6957978010177612, -0.768980085849762, 1.22104811668396, 0.41543346643447876, 0.32835516333580017]","[0.4675758481025696, 1.0224720239639282, -1.4193222522735596, 1.1460139751434326, -0.44671741127967834, 0.4697549045085907, -0.24121707677841187, 0.7160886526107788, -1.0432666540145874, 1.3625948429107666, 0.391069620847702, 0.4352532923221588]",10.066666603088379,68261,200,302,0,./sample_episode_images/episode_200/top/frame_008532.jpg,./sample_episode_images/episode_200/right/frame_000303.jpg,./sample_episode_images/episode_200/left/frame_008532.jpg
fold the garment on the table,"[0.4918636381626129, 0.9903393983840942, -1.1749205589294434, 1.0880181789398193, -0.44523316621780396, 0.40847277641296387, -0.2576577663421631, 0.7248645424842834, -0.834504246711731, 1.2613377571105957, 0.4085961580276489, 0.35820478200912476]","[0.4402826428413391, 1.0021098852157593, -1.5211071968078613, 1.2292039394378662, -0.4481654465198517, 0.4697549045085907, -0.21723642945289612, 0.7160886526107788, -1.1762104034423828, 1.4529564380645752, 0.391069620847702, 0.4352532923221588]",10.100000381469727,68262,200,303,0,./sample_episode_images/episode_200/top/frame_008533.jpg,./sample_episode_images/episode_200/right/frame_000304.jpg,./sample_episode_images/episode_200/left/frame_008533.jpg
fold the garment on the table,"[0.4898555278778076, 1.0228183269500732, -1.258568286895752, 1.128584861755371, -0.44613727927207947, 0.42557966709136963, -0.24788780510425568, 0.7508856058120728, -0.9155442118644714, 1.3164465427398682, 0.40370672941207886, 0.3796708583831787]","[0.4101164638996124, 0.96429443359375, -1.5978147983551025, 1.3267370462417603, -0.449613481760025, 0.47119951248168945, -0.18761327862739563, 0.7160886526107788, -1.2972041368484497, 1.5504895448684692, 0.391069620847702, 0.4352532923221588]",10.133333206176758,68263,200,304,0,./sample_episode_images/episode_200/top/frame_008534.jpg,./sample_episode_images/episode_200/right/frame_000305.jpg,./sample_episode_images/episode_200/left/frame_008534.jpg
fold the garment on the table,"[0.4833712875843048, 1.0404239892959595, -1.338186502456665, 1.1853357553482056, -0.4472184479236603, 0.43829530477523804, -0.23666642606258392, 0.770923376083374, -1.0083872079849243, 1.3827985525131226, 0.4002092480659485, 0.3951519727706909]","[0.38282325863838196, 0.9162978529930115, -1.6346933841705322, 1.4486534595489502, -0.48436620831489563, 0.47119951248168945, -0.16363263130187988, 0.7160886526107788, -1.383841633796692, 1.6379824876785278, 0.391069620847702, 0.4352532923221588]",10.166666984558105,68264,200,305,0,./sample_episode_images/episode_200/top/frame_008535.jpg,./sample_episode_images/episode_200/right/frame_000306.jpg,./sample_episode_images/episode_200/left/frame_008535.jpg
fold the garment on the table,"[0.4716310203075409, 1.03860604763031, -1.4070416688919067, 1.2596449851989746, -0.4576738178730011, 0.44747766852378845, -0.22294123470783234, 0.7807467579841614, -1.1030100584030151, 1.4541105031967163, 0.3976919949054718, 0.40633663535118103]","[0.3684583902359009, 0.8668468594551086, -1.6376436948776245, 1.5834786891937256, -0.5335992574691772, 0.47119951248168945, -0.13965198397636414, 0.7146287560462952, -1.386829137802124, 1.6551941633224487, 0.391069620847702, 0.4352532923221588]",10.199999809265137,68265,200,306,0,./sample_episode_images/episode_200/top/frame_008536.jpg,./sample_episode_images/episode_200/right/frame_000307.jpg,./sample_episode_images/episode_200/left/frame_008536.jpg
fold the garment on the table,"[0.45493894815444946, 1.0165470838546753, -1.4610328674316406, 1.3500250577926636, -0.47893425822257996, 0.45411449670791626, -0.20631803572177887, 0.7740205526351929, -1.178475260734558, 1.5099964141845703, 0.3958819806575775, 0.41441425681114197]","[0.3598394989967346, 0.8188502788543701, -1.616991639137268, 1.6465883255004883, -0.5379433035850525, 0.4697549045085907, -0.12131384760141373, 0.6868903636932373, -1.3240916728973389, 1.6551941633224487, 0.38962122797966003, 0.4352532923221588]",10.233333587646484,68266,200,307,0,./sample_episode_images/episode_200/top/frame_008537.jpg,./sample_episode_images/episode_200/right/frame_000308.jpg,./sample_episode_images/episode_200/left/frame_008537.jpg
fold the garment on the table,"[0.4345800578594208, 0.9778268933296204, -1.497421383857727, 1.4336751699447632, -0.49551162123680115, 0.4584444463253021, -0.18701478838920593, 0.7490221261978149, -1.2219902276992798, 1.5489596128463745, 0.3941516876220703, 0.420301616191864]","[0.32967329025268555, 0.7650359869003296, -1.552085280418396, 1.6279423236846924, -0.5205669403076172, 0.4697549045085907, -0.12272447347640991, 0.6416329741477966, -1.1911479234695435, 1.6551941633224487, 0.35775628685951233, 0.4352532923221588]",10.266666412353516,68267,200,308,0,./sample_episode_images/episode_200/top/frame_008538.jpg,./sample_episode_images/episode_200/right/frame_000309.jpg,./sample_episode_images/episode_200/left/frame_008538.jpg
fold the garment on the table,"[0.41113799810409546, 0.9243459701538086, -1.5098412036895752, 1.4892070293426514, -0.5026254653930664, 0.4615533649921417, -0.16670387983322144, 0.7050318121910095, -1.2230409383773804, 1.5757312774658203, 0.38397184014320374, 0.42460915446281433]","[0.31387197971343994, 0.695222795009613, -1.4252228736877441, 1.6279423236846924, -0.5104307532310486, 0.4697549045085907, -0.12554572522640228, 0.5744768381118774, -1.0357978343963623, 1.6551941633224487, 0.327339768409729, 0.4337696135044098]",10.300000190734863,68268,200,309,0,./sample_episode_images/episode_200/top/frame_008539.jpg,./sample_episode_images/episode_200/right/frame_000310.jpg,./sample_episode_images/episode_200/left/frame_008539.jpg
fold the garment on the table,"[0.38525813817977905, 0.8547762632369995, -1.4899576902389526, 1.526748776435852, -0.5048308968544006, 0.4638960063457489, -0.14769995212554932, 0.64689040184021, -1.1835529804229736, 1.5948880910873413, 0.36808162927627563, 0.42731085419654846]","[0.30094361305236816, 0.4756022095680237, -0.9605522155761719, 1.6279423236846924, -0.5147748589515686, 0.46831032633781433, -0.11990322172641754, 0.4080464541912079, -0.6982102990150452, 1.6508911848068237, 0.3157525062561035, 0.4337696135044098]",10.333333015441895,68269,200,310,0,./sample_episode_images/episode_200/top/frame_008540.jpg,./sample_episode_images/episode_200/right/frame_000311.jpg,./sample_episode_images/episode_200/left/frame_008540.jpg
fold the garment on the table,"[0.3584010899066925, 0.7424376010894775, -1.3809608221054077, 1.550363540649414, -0.5075293779373169, 0.46533846855163574, -0.13131241500377655, 0.5606802701950073, -1.075739860534668, 1.605173945426941, 0.3533344864845276, 0.42935052514076233]","[0.3023800849914551, 0.3505202829837799, -0.7171533107757568, 1.6250736713409424, -0.5191189050674438, 0.45964276790618896, -0.11567134410142899, 0.3233713209629059, -0.5458477735519409, 1.6480226516723633, 0.3157525062561035, 0.4337696135044098]",10.366666793823242,68270,200,311,0,./sample_episode_images/episode_200/top/frame_008541.jpg,./sample_episode_images/episode_200/right/frame_000312.jpg,./sample_episode_images/episode_200/left/frame_008541.jpg
fold the garment on the table,"[0.33261650800704956, 0.6317158341407776, -1.2704428434371948, 1.5697951316833496, -0.5106830596923828, 0.46375173330307007, -0.11794476956129074, 0.479150652885437, -0.9652739763259888, 1.6158955097198486, 0.3427266776561737, 0.43063080310821533]","[0.29950711131095886, 0.2370738834142685, -0.5032573342323303, 1.6193363666534424, -0.5176709294319153, 0.37296727299690247, -0.10015445947647095, 0.24307596683502197, -0.4054352641105652, 1.6265079975128174, 0.3157525062561035, 0.40112900733947754]",10.399999618530273,68271,200,312,0,./sample_episode_images/episode_200/top/frame_008542.jpg,./sample_episode_images/episode_200/right/frame_000313.jpg,./sample_episode_images/episode_200/left/frame_008542.jpg
fold the garment on the table,"[0.3101901113986969, 0.5211855173110962, -1.1600109338760376, 1.5822126865386963, -0.5125316977500916, 0.43838924169540405, -0.10726096481084824, 0.4020816683769226, -0.854415237903595, 1.6183462142944336, 0.33512210845947266, 0.42240920662879944]","[0.29519766569137573, 0.12071860581636429, -0.2937867343425751, 1.6021246910095215, -0.5133268237113953, 0.19672711193561554, -0.07476318627595901, 0.15402111411094666, -0.24411024153232574, 1.5605297088623047, 0.3157525062561035, 0.28985413908958435]",10.433333396911621,68272,200,313,0,./sample_episode_images/episode_200/top/frame_008543.jpg,./sample_episode_images/episode_200/right/frame_000314.jpg,./sample_episode_images/episode_200/left/frame_008543.jpg
fold the garment on the table,"[0.29244670271873474, 0.4103098213672638, -1.0495691299438477, 1.5864673852920532, -0.512645959854126, 0.3708568811416626, -0.09749333560466766, 0.32736146450042725, -0.7429124116897583, 1.602866768836975, 0.3297033905982971, 0.3853451907634735]","[0.29376116394996643, 0.02327105589210987, -0.11824450641870499, 1.5246719121932983, -0.5118787884712219, 0.0363774411380291, -0.05642504617571831, 0.07372574508190155, -0.09025396406650543, 1.473036766052246, 0.3157525062561035, 0.17709562182426453]",10.466666221618652,68273,200,314,0,./sample_episode_images/episode_200/top/frame_008544.jpg,./sample_episode_images/episode_200/right/frame_000315.jpg,./sample_episode_images/episode_200/left/frame_008544.jpg
fold the garment on the table,"[0.2800370156764984, 0.2995821535587311, -0.9382877945899963, 1.5694525241851807, -0.5123397707939148, 0.2772952616214752, -0.0870308130979538, 0.2533878982067108, -0.6313146948814392, 1.5674370527267456, 0.32581719756126404, 0.3270968794822693]","[0.28370577096939087, -0.07563093304634094, 0.05139715224504471, 1.4443506002426147, -0.5104307532310486, -0.09508039057254791, -0.04514003545045853, -0.003649789374321699, 0.06509606540203094, 1.3898468017578125, 0.3143041133880615, 0.09252672642469406]",10.5,68274,200,315,0,./sample_episode_images/episode_200/top/frame_008545.jpg,./sample_episode_images/episode_200/right/frame_000316.jpg,./sample_episode_images/episode_200/left/frame_008545.jpg
